movie_id,movie_name,year,genre,description,director,director_id,star,star_id
tt14866710,Blasted,2022,action,"When a former childhood friend crashes Sebastian's bachelor party and makes it all about himself, only an alien invasion can make them put aside their bad blood and reunite as the kick-ass laser-tag duo they once were.",Martin Sofiedal,/name/nm5905770/,"Axel Bøyum, 
Fredrik Skogsrud, 
Ingrid Bolsø Berdal, 
André Sørum","/name/nm5008318/,/name/nm4596051/,/name/nm2070336/,/name/nm7611435/"
tt6172666,Avengers of Justice: Farce Wars,2018,action,"While trying to remain a good husband and father, Superbat and the Avengers of Justice come out of retirement to stop Dark Jokester and Lisp Luthor from freezing the planet.",Jarret Tarnol,/name/nm3468433/,"Amy Smart, 
Shawn Michaels, 
Stephen Rannazzisi, 
Simon Rex","/name/nm0005442/,/name/nm0382582/,/name/nm1586772/,/name/nm0005350/"
tt0906665,Sukiyaki Western Django,2007,action,"A nameless gunfighter arrives in a town ripped apart by rival gangs and, though courted by both to join, chooses his own path.",Takashi Miike,/name/nm0586281/,"Hideaki Itô, 
Kôichi Satô, 
Quentin Tarantino, 
Masanobu Andô","/name/nm0411692/,/name/nm0766233/,/name/nm0000233/,/name/nm0027942/"
tt19879786,Shadow Master,2022,action,"After being slain by a group of criminals, a man is reborn with animal-like superpowers and makes it his mission to right the wrongs of his city.",Pearry Reginald Teo,/name/nm1182611/,"D.Y. Sao, 
Layton Matthews, 
Brian Le, 
Craig Ng","/name/nm2832782/,/name/nm0992629/,/name/nm5260295/,/name/nm0628744/"
tt0884224,"War, Inc.",2008,action,"A corporation hires a professional assassin to pose as its trade show representative who must organize the wedding of a Middle Eastern pop star, which will allow him the opportunity to kill a Middle Eastern politician.",Joshua Seftel,/name/nm0781733/,"John Cusack, 
Marisa Tomei, 
Hilary Duff, 
Joan Cusack","/name/nm0000131/,/name/nm0000673/,/name/nm0240381/,/name/nm0000349/"
tt0084935,Yor: The Hunter from the Future,1983,action,A warrior seeks his true origins in a seemingly prehistoric wasteland.,Antonio Margheriti,/name/nm0546672/,"Reb Brown, 
Corinne Cléry, 
John Steiner, 
Carole André","/name/nm0114487/,/name/nm0166452/,/name/nm0825952/,/name/nm0029182/"
tt0110255,Kickboxer 4: The Aggressor,1994,action,David Sloan must travel to Mexico to save his wife from a savage drug lord who's also an old nemesis.,Albert Pyun,/name/nm0089502/,"Sasha Mitchell, 
Kamel Krifa, 
Brad Thornton, 
Jill Pierce","/name/nm0593711/,/name/nm0471269/,/name/nm0861491/,/name/nm0682389/"
tt11892272,The Laws of the Border,2021,action,Introverted Gerona student Nacho meets two delinquents from the city's Chinatown and gets caught up in a summer onslaught of burglaries and hold ups that will change his life.,Daniel Monzón,/name/nm0600409/,"Marcos Ruiz, 
Begoña Vargas, 
Chechu Salgado, 
Xavier Martín","/name/nm2280169/,/name/nm9603580/,/name/nm6835820/,/name/nm12061438/"
tt0091621,Never Too Young to Die,1986,action,"A top secret Agent is murdered, so his estranged son, a high school gymnast, teams up with his dad's attractive female partner to stop the psychopathic hermaphroditic gang leader who killed him, and now plans a major terrorist attack.",Gil Bettman,/name/nm0079387/,"John Stamos, 
Vanity, 
Gene Simmons, 
George Lazenby","/name/nm0001764/,/name/nm0889152/,/name/nm0005430/,/name/nm0493872/"
tt8856470,Pokémon: Mewtwo Strikes Back - Evolution,2019,action,"After a scientific experiment leads to the creation of a clone of Mewtwo, he sets out to destroy the world. Ash and his friends then decide to thwart Mewtwo's evil plans.","Motonori Sakakibara, 
Tetsuo Yajima, 
Kunihiko Yuyama",/name/nm1012102/,"Sarah Natochenny, 
Dan Green, 
Bill Rogers, 
Michele Knotz","/name/nm4114096/,/name/nm0951197/,/name/nm2516299/,/name/nm0337751/,/name/nm1075459/,/name/nm1690044/"
tt0354766,Never Die Alone,2004,action,A drug kingpin's return home touches off a turf war.,Ernest R. Dickerson,/name/nm0225416/,"DMX, 
David Arquette, 
Michael Ealy, 
Drew Sidora","/name/nm0229422/,/name/nm0000274/,/name/nm1013003/,/name/nm0796676/"
tt0082338,Turkey Shoot,1982,action,"\"In a dystopian future where deviants are held in \"\"re-education\"\" camps","a freedom fighter and an innocent prisoner try to survive their oppressors' game of kill-or-be-killed.\"",Brian Trenchard-Smith,/name/nm0872062/,"Steve Railsback, 
Olivia Hussey, 
Michael Craig, 
Carmen Duncan"
tt8752474,Justice League vs the Fatal Five,2019,action,"The Justice League battles the Fatal Five, (Tharok, Emerald Empress, Validus, Mano and the Persuader). Based on the characters created by Jim Shooter.",Sam Liu,/name/nm0515005/,"Elyes Gabel, 
Diane Guerrero, 
Kevin Conroy, 
Susan Eisenberg","/name/nm1175468/,/name/nm4058898/,/name/nm0175834/,/name/nm0252006/"
tt10540242,The Main Event,2020,action,"After discovering a magical mask, an 11-year-old aspiring wrestler enters a competition to become the next WWE superstar.",Jay Karas,/name/nm1015063/,"Seth Carr, 
Tichina Arnold, 
Adam Pally, 
Ken Marino","/name/nm3695624/,/name/nm0036651/,/name/nm1269723/,/name/nm0547800/"
tt4353270,Echo Boomers,2020,action,"Based on a true story, five college graduates decide the best way to get back at the unfair economy and live the life they've always wanted is to steal from Chicago's richest and give to themselves.",Seth Savoy,/name/nm4395296/,"Michael Shannon, 
Patrick Schwarzenegger, 
Alex Pettyfer, 
Hayley Law","/name/nm0788335/,/name/nm2200639/,/name/nm1641117/,/name/nm8004570/"
tt2268433,End of a Gun,2016,action,A mall security guard -- and former federal agent -- crosses paths with a drug kingpin's enforcer after he saves a woman from danger.,Keoni Waxman,/name/nm0915394/,"Steven Seagal, 
Florin Piersic Jr., 
Jade Ewen, 
Jacob Grodnik","/name/nm0000219/,/name/nm0682725/,/name/nm1316946/,/name/nm3626674/"
tt1756799,The Day,2011,action,"A group of five people working to stay alive in a post-apocalyptic future discover what they think is a safe, abandoned farmhouse, but they soon find themselves fighting to stay alive as a gang of bloodthirsty predators attack.",Douglas Aarniokoski,/name/nm0007439/,"Shawn Ashmore, 
Brianna Barnes, 
Ashley Bell, 
Brayden Edwards","/name/nm0039162/,/name/nm3034348/,/name/nm0068042/,/name/nm5428288/"
tt8550208,Romeo Akbar Walter,2019,action,"Prior to the India-Pakistan war of 1971, an Indian banker is recruited by the Research and Analysis Wing for a covert operation deep inside Pakistan.",Robbie Grewal,/name/nm1473010/,"John Abraham, 
Mouni Roy, 
Jackie Shroff, 
Anil George","/name/nm1303433/,/name/nm4655028/,/name/nm0006763/,/name/nm1591897/"
tt0067429,Caliber 9,1972,action,"A former gangster is forced to resume his old lifestyle when his violent, jealous ex-colleagues and the police believe that he knows the location of a stolen cache of $300,000.",Fernando Di Leo,/name/nm0223964/,"Gastone Moschin, 
Barbara Bouchet, 
Mario Adorf, 
Frank Wolff","/name/nm0608311/,/name/nm0099054/,/name/nm0000728/,/name/nm0938231/"
tt13131186,Enemy,2021,action,It's the story of two childhood friends and their escalating competitive nature. To what extent are they ready to go?,Anand Shankar,/name/nm3201973/,"Vishal, 
Arya, 
Mirnalini Ravi, 
Mamta Mohandas","/name/nm1953187/,/name/nm1951127/,/name/nm10584760/,/name/nm1952830/"
tt0439662,Fanaa,2006,action,A sweet blind girl Zooni meets a flirty Rehan. She ignores her friends' warnings. It's her time to discover life. Is she making the right love choice?,Kunal Kohli,/name/nm0463316/,"Aamir Khan, 
Kajol, 
Rishi Kapoor, 
Tabu","/name/nm0451148/,/name/nm0004418/,/name/nm0438501/,/name/nm0007102/"
tt0089604,Missing in Action 2: The Beginning,1985,action,"Prequel to the first Missing In Action, set in the early 1980s it shows the capture of Colonel Braddock during the Vietnam war in the 1970s, and his captivity with other American POWs in a brutal prison camp, and his plans to escape.",Lance Hool,/name/nm0393678/,"Chuck Norris, 
Soon-Tek Oh, 
Steven Williams, 
Bennett Ohta","/name/nm0001569/,/name/nm0644902/,/name/nm0931736/,/name/nm0645191/"
tt0107612,Mr. Nanny,1993,action,A former professional wrestler is hired to be the bodyguard/nanny for a couple of bratty kids whose inventor father is being stalked by a rival.,Michael Gottlieb,/name/nm0331998/,"Hulk Hogan, 
Sherman Hemsley, 
Afa Anoai, 
Ed Leslie","/name/nm0001356/,/name/nm0376200/,/name/nm0962102/,/name/nm0066371/"
tt0043379,Captain Horatio Hornblower,1951,action,"During the Napoleonic wars, a British Navy Captain has adventures in Central American waters.",Raoul Walsh,/name/nm0909825/,"Gregory Peck, 
Virginia Mayo, 
Robert Beatty, 
Moultrie Kelsall","/name/nm0000060/,/name/nm0562920/,/name/nm0064235/,/name/nm0447016/"
tt0476680,Naruto the Movie: Ninja Clash in the Land of Snow,2004,action,Naruto and his team are hired to protect a young actress from three rogue warriors in the Land of the Snow.,Tensai Okamura,/name/nm0645513/,"Junko Takeuchi, 
Chie Nakamura, 
Noriaki Sugiyama, 
Kazuhiko Inoue","/name/nm0847594/,/name/nm1468944/,/name/nm1617276/,/name/nm0409287/"
tt12664618,Sinkhole,2021,action,A working class family move into a new condo purchased after 11 years of hard work. They throw a housewarming party to show his co-workers when overnight a heavy downpour creates an extremely deep sinkhole that engulfs the entire building.,Ji-hoon Kim,/name/nm1537157/,"Seung-Won Cha, 
Kim Seong-gyoon, 
Kwang-Soo Lee, 
Kim Hye-jun","/name/nm0149226/,/name/nm5470717/,/name/nm4299091/,/name/nm8623936/"
tt10635042,Sailor Moon Eternal,2021,action,"When a dark power enshrouds the Earth after a total solar eclipse, the scattered Sailor Guardians must reunite to bring light back into the world.",Chiaki Kon,/name/nm2359768/,"Kotono Mitsuishi, 
Stephanie Sheh, 
Kate Higgins, 
Cristina Valenzuela","/name/nm0594074/,/name/nm1315809/,/name/nm1512156/,/name/nm2583829/"
tt0184526,Gorgeous,1999,action,A romantic girl travels to Hong Kong in search of certain love but instead meets a kind-hearted professional fighter for whom she begins to fall instead.,Vincent Kok,/name/nm0463674/,"Jackie Chan, 
Shu Qi, 
Tony Chiu-Wai Leung, 
Emil Chau","/name/nm0000329/,/name/nm0795517/,/name/nm0504897/,/name/nm0154235/"
tt0070354,Le Magnifique,1973,action,"Writing his 43rd spy novel, François includes people from his life. He's the competent, sophisticated secret agent Bob in stark contrast to François. His cute neighbor is Tatiana who helps Bob in Acapulco.",Philippe de Broca,/name/nm0003606/,"Jean-Paul Belmondo, 
Jacqueline Bisset, 
Vittorio Caprioli, 
Hans Meyer","/name/nm0000901/,/name/nm0000302/,/name/nm0135671/,/name/nm0583141/"
tt0250720,See Spot Run,2001,action,"A mailman takes care of a dog that, unbeknownst to him, is an FBI drug-sniffing superdog that has escaped from the witness protection program after becoming the target of an assassination.",John Whitesell,/name/nm0925870/,"David Arquette, 
Michael Clarke Duncan, 
Leslie Bibb, 
Joe Viterelli","/name/nm0000274/,/name/nm0003817/,/name/nm0004753/,/name/nm0899995/"
tt0109015,3 Ninjas Kick Back,1994,action,Young martial artists face their grandfather's foes when they accompany him to Japan to deliver a priceless dagger.,Charles T. Kanganis,/name/nm0304395/,"Victor Wong, 
Max Elliott Slade, 
Sean Fox, 
J. Evan Bonifant","/name/nm0939378/,/name/nm0805189/,/name/nm0289247/,/name/nm0094581/"
tt0081259,The Octagon,1980,action,A martial artist must defeat a plan by ninjas to create a worldwide training camp for terrorists.,Eric Karson,/name/nm0440171/,"Chuck Norris, 
Karen Carlson, 
Lee Van Cleef, 
Art Hindle","/name/nm0001569/,/name/nm0137948/,/name/nm0001812/,/name/nm0385543/"
tt0032221,Arizona,1940,action,"During the 1860s Tucson, a pioneer woman struggles to succeed in the freight and cattle business while at risk at the hands of corrupt and violent local businessmen and rampaging Indians.",Wesley Ruggles,/name/nm0749484/,"Jean Arthur, 
William Holden, 
Warren William, 
Porter Hall","/name/nm0000795/,/name/nm0000034/,/name/nm0929925/,/name/nm0356004/"
tt8676426,The Fable,2019,action,"Trained as a ruthless assassin since childhood, a mob hitman is ordered to become a normal law-abiding citizen.",Kan Eguchi,/name/nm9873967/,"Jun'ichi Okada, 
Fumino Kimura, 
Mizuki Yamamoto, 
Sôta Fukushi","/name/nm0645411/,/name/nm2400341/,/name/nm4818655/,/name/nm4445437/"
tt0102202,Kickboxer 2: The Road Back,1991,action,"David's brother, Kurt, defeats Po in Kickboxer (1989). A year after Po kills Kurt, David, who has a kickboxing gym in LA, is manipulated into a match against Po.",Albert Pyun,/name/nm0089502/,"Sasha Mitchell, 
Peter Boyle, 
Dennis Chan, 
Cary-Hiroyuki Tagawa","/name/nm0593711/,/name/nm0001967/,/name/nm0150862/,/name/nm0846480/"
tt8637498,The Monkey King,III,action,"After the Dragon King steals his staff, the Monkey King sets off on a mission to get it back. But his greatest enemy proves to be his own pride.",Anthony Stacchi,/name/nm0820934/,"Stephanie Hsu, 
BD Wong, 
Jimmy O. Yang, 
Bowen Yang","/name/nm3513533/,/name/nm0000703/,/name/nm4497202/,/name/nm6299248/"
tt1017456,Race,2008,action,Destiny makes two brothers- Ranvir and Rajiv - enemies of each other. Everything is fair in love and war.,"Abbas Alibhai Burmawalla, 
Mastan Alibhai Burmawalla",/name/nm0122216/,"Saif Ali Khan, 
Akshaye Khanna, 
Bipasha Basu, 
Katrina Kaif","/name/nm0122217/,/name/nm0451307/,/name/nm0451379/,/name/nm0060607/,/name/nm1229940/"
tt0084867,Vigilante,1982,action,"After his wife and son got brutalized by a street gang, and a corrupt criminal justice system puts the perpetrators back on the street, a NYC factory worker teams up with a vigilante group to find some measure of bloody justice.",William Lustig,/name/nm0527350/,"Robert Forster, 
Fred Williamson, 
Richard Bright, 
Rutanya Alda","/name/nm0001233/,/name/nm0004365/,/name/nm0109175/,/name/nm0017377/"
tt0072325,Truck Turner,1974,action,"While tracking a strong-armed pimp who has skipped bail, a bounty hunter discovers a contract has been put out on him and must go on the run.",Jonathan Kaplan,/name/nm0438279/,"Isaac Hayes, 
Yaphet Kotto, 
Alan Weeks, 
Annazette Chase","/name/nm0005002/,/name/nm0001433/,/name/nm0917289/,/name/nm0153686/"
tt9260636,Bigil,2019,action,A former football player struggles to train a women's football team and avenge his father's death.,Atlee,/name/nm5961051/,"Joseph Vijay, 
Nayanthara, 
Jackie Shroff, 
Vivek","/name/nm0897201/,/name/nm1521381/,/name/nm0006763/,/name/nm0900266/"
tt0326208,Stander,2003,action,"The life and career of Andre Stander, a South African police officer turned bank robber.",Bronwen Hughes,/name/nm0400486/,"Thomas Jane, 
David O'Hara, 
Dexter Fletcher, 
Deborah Kara Unger","/name/nm0005048/,/name/nm0641244/,/name/nm0002077/,/name/nm0000679/"
tt0267287,Avalon,2001,action,"In a dystopian world, a woman spends her time playing an illegal and dangerous game, hoping to find meaning in her world.",Mamoru Oshii,/name/nm0651900/,"Malgorzata Foremniak, 
Wladyslaw Kowalski, 
Jerzy Gudejko, 
Dariusz Biskupski","/name/nm0286085/,/name/nm0468651/,/name/nm0345616/,/name/nm0084248/"
tt6769508,Steel Rain,2017,action,"\"A coup in North Korea forces an agent to defect to South with unconscious \"\"Number One\"\". While operatives from North hunt for both of them","the agent has to work with South Koreans to stop the nuclear war.\"",Woo-seok Yang,/name/nm6153366/,"Jung Woo-sung, 
Kwak Do-won, 
Kim Kap-su, 
Kim Eui-sung"
tt0112255,3 Ninjas: Knuckle Up,1995,action,"Rocky, Colt and Tum Tum are back in an all new adventure everyone will fall for.",Shin Sang-ok,/name/nm0645661/,"Victor Wong, 
Charles Napier, 
Michael Treanor, 
Max Elliott Slade","/name/nm0939378/,/name/nm0621008/,/name/nm0871590/,/name/nm0805189/"
tt5440700,Theri,2016,action,"When his daughter's life is endangered by a local gang, Joseph Kuruvilla will do whatever it takes to stop them. However, at the same time, his dangerous past slowly resurfaces.",Atlee,/name/nm5961051/,"Joseph Vijay, 
Samantha Ruth Prabhu, 
Amy Jackson, 
Baby Nainika","/name/nm0897201/,/name/nm3606487/,/name/nm3367112/,/name/nm8011817/"
tt0134033,Plunkett & Macleane,1999,action,"Two robbers are persecuted by the law, whose servants are not much better and even worse.",Jake Scott,/name/nm0779265/,"Robert Carlyle, 
Jonny Lee Miller, 
Iain Robertson, 
Ken Stott","/name/nm0001015/,/name/nm0001538/,/name/nm0731869/,/name/nm0832792/"
tt0249371,Ashoka the Great,2001,action,The epic tale of King Asoka's life is recounted.,Santosh Sivan,/name/nm0007144/,"Shah Rukh Khan, 
Kareena Kapoor, 
Danny Denzongpa, 
Hrishitaa Bhatt","/name/nm0451321/,/name/nm0004626/,/name/nm0219939/,/name/nm1064764/"
