movie_id,movie_name,genre,description,director,actor1,actor2,actor3
tt0117665,Sleepers,crime,"After a prank goes disastrously wrong, a group of boys are sent to a detention center where they are brutalized. Thirteen years later, an unexpected random encounter with a former guard gives them a chance for revenge.",Barry Levinson,Robert De Niro,Kevin Bacon,Brad Pitt
tt0118880,Con Air,crime,Newly-paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner-transport plane when the passengers seize control.,Simon West,Nicolas Cage,John Cusack,John Malkovich
tt11827628,Memory,crime,An assassin-for-hire finds that he's become a target after he refuses to complete a job for a dangerous criminal organization.,Martin Campbell,Liam Neeson,Guy Pearce,Taj Atwal
tt1931533,Seven Psychopaths,crime,A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.,Martin McDonagh,Colin Farrell,Woody Harrelson,Sam Rockwell
tt0080120,The Warriors,crime,A street gang known as The Warriors must fight their way from the Bronx to their home turf on Coney Island when they are falsely accused of assassinating a respected gang leader.,Walter Hill,Michael Beck,James Remar,Dorsey Wright
tt15501640,Drishyam 2,crime,A gripping tale of an investigation and a family which is threatened by it. Will Vijay Salgaonkar be able to protect his family this time?,Abhishek Pathak,Ajay Devgn,Akshaye Khanna,Tabu
tt3799694,The Nice Guys,crime,"In 1970s Los Angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star.",Shane Black,Russell Crowe,Ryan Gosling,Angourie Rice
tt0099674,The Godfather Part III,crime,"Follows Michael Corleone, now in his 60s, as he seeks to free his family from crime and find a suitable successor to his empire.",Francis Ford Coppola,Al Pacino,Diane Keaton,Andy Garcia
tt0840361,The Town,crime,"A proficient group of thieves rob a bank and hold Claire, the assistant manager, hostage. Things begin to get complicated when one of the crew members falls in love with Claire.",Ben Affleck,Ben Affleck,Rebecca Hall,Jon Hamm
tt0120890,Wild Things,crime,A police detective uncovers a conspiracy behind a case involving a high-school guidance counselor when accusations of rape are made against him by two female students.,John McNaughton,Kevin Bacon,Neve Campbell,Matt Dillon
tt5727208,Uncut Gems,crime,"With his debts mounting and angry collectors closing in, a fast-talking New York City jeweler risks everything in hope of staying afloat and alive.","Benny Safdie, 
Josh Safdie",Adam Sandler,Julia Fox,Idina Menzel
tt0139654,Training Day,crime,A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.,Antoine Fuqua,Denzel Washington,Ethan Hawke,Scott Glenn
tt0432283,Fantastic Mr. Fox,crime,An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.,Wes Anderson,George Clooney,Meryl Streep,Bill Murray
tt0102685,Point Break,crime,An F.B.I. Agent goes undercover to catch a gang of surfers who may be bank robbers.,Kathryn Bigelow,Patrick Swayze,Keanu Reeves,Gary Busey
tt5164214,Ocean's Eight,crime,Debbie Ocean gathers an all-female crew to attempt an impossible heist at New York City's yearly Met Gala.,Gary Ross,Sandra Bullock,Cate Blanchett,Anne Hathaway
tt9243946,El Camino: A Breaking Bad Movie,crime,"Fugitive Jesse Pinkman runs from his captors, the law, and his past.",Vince Gilligan,Aaron Paul,Jonathan Banks,Matt Jones
tt14147224,Mindcage,crime,"When a copycat strikes, two detectives ask a top serial killer for help.",Mauro Borrelli,Martin Lawrence,Melissa Roxburgh,John Malkovich
tt0401792,Sin City,crime,"An exploration of the dark and miserable Basin City and three of its residents, all of whom are caught up in violent corruption.","Frank Miller, 
Quentin Tarantino, 
Robert Rodriguez",Mickey Rourke,Clive Owen,Bruce Willis
tt0454848,Inside Man,crime,"A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation.",Spike Lee,Denzel Washington,Clive Owen,Jodie Foster
tt9340860,Let Him Go,crime,"A retired sheriff and his wife, grieving over the death of their son, set out to find their only grandson.",Thomas Bezucha,Diane Lane,Kevin Costner,Kayli Carter
tt3581652,West Side Story,crime,"An adaptation of the 1957 musical, West Side Story explores forbidden love and the rivalry between the Jets and the Sharks, two teenage street gangs of different ethnic backgrounds.",Steven Spielberg,Ansel Elgort,Rachel Zegler,Ariana DeBose
tt1259528,Den of Thieves,crime,An elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew clash as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,Christian Gudegast,Gerard Butler,Pablo Schreiber,O'Shea Jackson Jr.
tt4630562,The Fate of the Furious,crime,"When a mysterious woman seduces Dominic Toretto into the world of terrorism and a betrayal of those closest to him, the crew face trials that will test them as never before.",F. Gary Gray,Vin Diesel,Jason Statham,Dwayne Johnson
tt0212985,Hannibal,crime,"Living in exile, Dr. Hannibal Lecter tries to reconnect with now disgraced F.B.I. Agent Clarice Starling, and finds himself a target for revenge from a powerful victim.",Ridley Scott,Anthony Hopkins,Julianne Moore,Gary Oldman
tt13269536,Girl in the Basement,crime,"Sarah is a teen girl who is looking forward to her 18th birthday to move away from her controlling father Don. But before she could even blow out the candles, Don imprisons her in the basement of their home.",Elisabeth Röhm,Judd Nelson,Stefanie Scott,Joely Fisher
tt1250777,Kick-Ass,crime,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero, even though he has no powers, training or meaningful reason to do so.",Matthew Vaughn,Aaron Taylor-Johnson,Nicolas Cage,Chloë Grace Moretz
tt0217505,Gangs of New York,crime,"In 1862, Amsterdam Vallon returns to the Five Points area of New York City seeking revenge against Bill the Butcher, his father's killer.",Martin Scorsese,Leonardo DiCaprio,Cameron Diaz,Daniel Day-Lewis
tt0240772,Ocean's Eleven,crime,Danny Ocean and his ten accomplices plan to rob three Las Vegas casinos simultaneously.,Steven Soderbergh,George Clooney,Brad Pitt,Julia Roberts
tt6628394,Bad Times at the El Royale,crime,"Early 1970s. Four strangers check in at the El Royale Hotel. The hotel is deserted, staffed by a single desk clerk. Some of the new guests' reasons for being there are less than innocent and some are not who they appear to be.",Drew Goddard,Jeff Bridges,Cynthia Erivo,Dakota Johnson
tt8110232,The Many Saints of Newark,crime,"Witness the making of Tony Soprano. The story that reveals the humanity behind Tony's struggles and the influence his family - especially his uncle, Dickie Moltisanti - had over him becoming the most iconic mob boss of all time.",Alan Taylor,Alessandro Nivola,Leslie Odom Jr.,Jon Bernthal
tt7713068,Birds of Prey,crime,"After splitting with the Joker, Harley Quinn joins superheroines Black Canary, Huntress, and Renee Montoya to save a young girl from an evil crime lord.",Cathy Yan,Margot Robbie,Rosie Perez,Mary Elizabeth Winstead
tt0120735,"Lock, Stock and Two Smoking Barrels",crime,"Eddy persuades his three pals to pool money for a vital poker game against a powerful local mobster, Hatchet Harry. Eddy loses, after which Harry gives him a week to pay back 500,000 pounds.",Guy Ritchie,Jason Flemyng,Dexter Fletcher,Nick Moran
tt0070735,The Sting,crime,Two grifters team up to pull off the ultimate con.,George Roy Hill,Paul Newman,Robert Redford,Robert Shaw
tt8912936,DC League of Super-Pets,crime,"Krypto the Super-Dog and Superman are inseparable best friends, sharing the same superpowers and fighting crime side by side in Metropolis. However, Krypto must master his own powers for a rescue mission when Superman is kidnapped.","Jared Stern, 
Sam J. Levine",Dwayne Johnson,Kevin Hart,Kate McKinnon
tt9421570,The Guilty,crime,A demoted police officer assigned to a call dispatch desk is conflicted when he receives an emergency phone call from a kidnapped woman.,Antoine Fuqua,Jake Gyllenhaal,Riley Keough,Peter Sarsgaard
tt0322259,2 Fast 2 Furious,crime,Former cop Brian O'Conner is called upon to bust a dangerous criminal and he recruits the help of a former childhood friend and street racer who has a chance to redeem himself.,John Singleton,Paul Walker,Tyrese Gibson,Cole Hauser
tt7395114,The Devil All the Time,crime,Sinister characters converge around a young man devoted to protecting those he loves in a postwar backwoods town teeming with corruption and brutality.,Antonio Campos,Bill Skarsgård,Tom Holland,Banks Repeta
tt0090756,Blue Velvet,crime,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child.",David Lynch,Isabella Rossellini,Kyle MacLachlan,Dennis Hopper
tt0993840,Army of the Dead,crime,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble, venturing into the quarantine zone to pull off the greatest heist ever attempted.",Zack Snyder,Dave Bautista,Ella Purnell,Ana de la Reguera
tt0452623,Gone Baby Gone,crime,"Two Boston area detectives investigate a little girl's kidnapping, which ultimately turns into a crisis both professionally and personally.",Ben Affleck,Morgan Freeman,Ed Harris,Casey Affleck
tt0375679,Crash,crime,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",Paul Haggis,Don Cheadle,Sandra Bullock,Thandiwe Newton
tt1568346,The Girl with the Dragon Tattoo,crime,Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for 40 years by young computer hacker Lisbeth Salander.,David Fincher,Daniel Craig,Rooney Mara,Christopher Plummer
tt0353969,Memories of Murder,crime,"In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit.",Bong Joon Ho,Song Kang-ho,Kim Sang-kyung,Roe-ha Kim
tt12311620,Breaking,crime,A Marine war veteran faces mental and emotional challenges when he tries to reintegrate into civilian life.,Abi Damaris Corbin,John Boyega,Nicole Beharie,Selenis Leyva
tt0299658,Chicago,crime,"Two death-row murderesses develop a fierce rivalry while competing for publicity, celebrity, and a sleazy lawyer's attention.",Rob Marshall,Renée Zellweger,Catherine Zeta-Jones,Richard Gere
tt1596343,Fast Five,crime,Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent.,Justin Lin,Vin Diesel,Paul Walker,Dwayne Johnson
tt0099938,Kindergarten Cop,crime,"A tough cop must pose as a kindergarten teacher in order to locate a dangerous criminal's ex-wife, who may hold the key to putting him behind bars.",Ivan Reitman,Arnold Schwarzenegger,Penelope Ann Miller,Pamela Reed
tt0190590,"O Brother, Where Art Thou?",crime,"In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.","Joel Coen, 
Ethan Coen",George Clooney,John Turturro,Tim Blake Nelson
tt3228774,Cruella,crime,A live-action prequel feature film following a young Cruella de Vil.,Craig Gillespie,Emma Stone,Emma Thompson,Joel Fry
tt4003440,The House That Jack Built,crime,"The story follows Jack, a highly intelligent serial killer, over the course of twelve years, and depicts the murders that really develop his inner madman.",Lars von Trier,Matt Dillon,Bruno Ganz,Uma Thurman
tt0830558,The Girl Next Door,crime,Follows the unspeakable torture and abuses committed on a teenage girl in the care of her aunt and the boys who witness and fail to report the crime.,Gregory Wilson,William Atherton,Blythe Auffarth,Blanche Baker
tt1197624,Law Abiding Citizen,crime,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free.,F. Gary Gray,Gerard Butler,Jamie Foxx,Leslie Bibb
tt0463985,The Fast and the Furious: Tokyo Drift,crime,A teenager becomes a major competitor in the world of drift racing after moving in with his father in Tokyo to avoid a jail sentence in America.,Justin Lin,Lucas Black,Zachery Ty Bryan,Shad Moss
tt13024674,Army of Thieves,crime,"A prequel, set before the events of Army of the Dead, which focuses on German safecracker Ludwig Dieter leading a group of aspiring thieves on a top secret heist during the early stages of the zombie apocalypse.",Matthias Schweighöfer,Matthias Schweighöfer,Nathalie Emmanuel,Ruby O. Fee
