movie_id,movie_name,genre,description,director,actor1,actor2,actor3
tt0302952,Putt Jattan De,romance,Two young men find their inherited rivalry exacerbated by a woman with whom they form a love triangle.,Jagjeet Gill,Shatrughan Sinha,Dharmendra,Baldev Khosa
tt0112306,The Affair,romance,A young woman named Jennifer is propositioned by an older woman to have sex with her husband for money. Jennifer has trouble with this decision as it is morally wrong to her but she really ...                See full summary »,Danny Taylor,Jenna Bodnar,Robert L. Newman,Will Potter
tt6414890,Eva,romance,A playwright encounters a mysterious woman when he takes shelter in a chalet during a violent snowstorm.,Benoît Jacquot,Isabelle Huppert,Gaspard Ulliel,Julia Roy
tt0139216,Floating,romance,A young man struggle to come of age during a violent period of emotional and financial instability.,William Roth,Norman Reedus,Chad Lowe,Will Lyman
tt2566644,Seoul Searching,romance,"In 1986, a group of foreign-born Korean teenagers attend a summer camp in South Korea.",Benson Lee,In-pyo Cha,Justin Chon,Jessika Van
tt2199543,Futuro Beach,romance,"Shortly after failing to rescue a drowning man, Donato meets Konrad, a friend of the victim. They soon begin a relationship which seems doomed from the start, while Donato's past catches up with him.",Karim Aïnouz,Wagner Moura,Clemens Schick,Jesuíta Barbosa
tt1396208,Action Replayy,romance,A young man tries to revive his parents' wilting marriage by traveling to the 1970s when their romance was budding and make it bloom: something more complex than he expects.,Vipul Amrutlal Shah,Akshay Kumar,Aishwarya Rai Bachchan,Aditya Roy Kapoor
tt12658852,Lemon and Poppy Seed Cake,romance,"In a small town located in the island of Mallorca, Anna and Marina, two sisters who were separated when they were teenagers, meet again to sell a bakery they've inherited from a mysterious ...                See full summary »",Benito Zambrano,Elia Galera,Eva Martín,Mariona Pagès
tt1235842,The Fish Child,romance,"A desperate love story between two young girls of extremely different social backgrounds who, unable to find a place for their love in the world they live in, are pushed to commit a crime.",Lucía Puenzo,Inés Efron,Mariela Vitale,Pep Munné
tt6138688,Once Upon A Time,romance,An immortal woman reconnects with a love from her past life.,"Anthony LaMolinara, 
Xiaoding Zhao",Liu Yifei,Yang Yang,Xingxu Chen
tt4174526,Ana Maria in Novela Land,romance,"Ana Maria is having a bad day until she magically switches places with the main character of her favorite telenovela. As she struggles to escape from Novela Land, Ana Maria finally understands why her real life was such a mess.",Georgina Garcia Riedel,Edy Ganem,Michael Steger,Juan Pablo Gamboa
tt2776074,Angélique,romance,"In France, prior to Louis XIV ascending the throne, a young baroness is forced to marry against her will and is caught up in a web of treachery and murder, threatening her and her husband, whom she has come to love deeply.",Ariel Zeitoun,Nora Arnezeder,Gérard Lanvin,Tomer Sisley
tt6058878,Love at the End of the World,romance,"Tragedy and temptation become tangled in this tale of complicated love. Three years ago, Ja-young tragically lost her beloved husband, leaving Ja to raise a daughter, Yoo-jin. When handsome...                See full summary »",Kim In-Shik,Ye-ji Kong,Han Eun-jung,Dong-Hyuk Cho
tt0125766,Some Girl,romance,Four unstable twenty-something women search for long-term relationships in 1990s Los Angeles.,Rory Kelly,Marissa Ribisi,Juliette Lewis,Michael Rapaport
tt3398066,Christian Mingle,romance,"A marketing executive tries to find Mr. Right on a Christian dating website. When impressing her dream guy ends in disaster, Gwyneth gets in touch with her spiritual side.",Corbin Bernsen,Lacey Chabert,Jonathan Patrick Moore,Saidah Arrika Ekulona
tt0450680,Flanders,romance,Bruno Dumont follows up the controversial Twentynine Palms with this tale of a group of young soldiers who go off to war and experience some life-changing events. Flandres won the Grand Prix Prize at the 2006 Cannes Film Festival.,Bruno Dumont,Adélaïde Leroux,Samuel Boidin,Henri Cretel
tt0324463,Commuters,romance,"Occupied by family problems, a 13 year old Vojto takes every responsibility around the house. One day while on a train to school, he sees this girl, Kajka, and falls madly in love with her....                See full summary »",Juraj Lihosit,Jaroslav Smíd,Barbora Bobulova,Jozef Kroner
tt1307065,Love at First Hiccup,romance,"A high school romantic comedy about freshman Victor who has contracted a case of Anya-itis, (acute and incurable love passion for high school senior Anja.) And why shouldn't he?",Barbara Topsøe-Rothenborg,Scout Taylor-Compton,Devon Werkheiser,Tania Verafield
tt0091364,Courier,romance,The story of a teenager boy in times of the comunism fall in the Soviet Union.,Karen Shakhnazarov,Fyodor Dunayevsky,Anastasiya Nemolyaeva,Oleg Basilashvili
tt3217994,The Submarine Kid,romance,"Despite a returning Marine's mundane reality, his haunting wartime past shepherds him into a magical and destructive new existence to expose his ultimate truth.",Eric Bilitch,Emilie de Ravin,Dylan Wittrock,Paul Eiding
tt0384847,Trouble with Sex,romance,"A sexy romantic drama in which, at the outset, the characters are leading their own lives in very different worlds, though each is beset by niggling discontentment. Michelle (Renée Weldon: ...                See full summary »",Fintan Connolly,Aidan Gillen,Renee Weldon,Gerard Mannix Flynn
tt13866142,Wish You,romance,"Shy keyboardist working for S. Korean music label discovers beautiful male street singer, is transfixed, falling in love at first sight. He shows the video to his boss, giving the singer a chance in the industry and a place in his heart.",Do Joon Sung,Sang Lee,Kang Ye Na,Subin Park
tt8417466,We Belong Together,romance,A recovering alcoholic college professor trying to put his life back together meets a seductive new student. She offers him a sensual escape from reality until he realizes she may be insane.,Chris Stokes,Draya Michele,Vanessa Deleon,Ross Fleming
tt0806029,Farewell,romance,"The French intelligence service alerts the U.S. about a Soviet spy operation during the height of the Cold War, which sets off an unfortunate chain of events.",Christian Carion,Guillaume Canet,Emir Kusturica,Alexandra Maria Lara
tt0082314,Ek Duuje Ke Liye,romance,"The cross-cultural romance between Vaasu and Sapna meets heavy opposition from their family, who vow to stop their union at any cost. As the star-crossed lovers forbidden love ensues, nothing will prepare them for their tragic destiny.",K. Balachander,Kamal Haasan,Rati Agnihotri,Madhavi
tt1301303,Born of Hope,romance,"Set near the end of the Third Age of Middle-earth. Arathorn takes refugees to Taurdal, the village of his father, Arador. Then as Arador begins his campaign against the gathering orc bands ...                See full summary »",Kate Madison,Christopher Dane,Beth Aynsley,Kate Madison
tt0093004,The Family,romance,"With the background of the XX century Italian history, Carlo, a retired teacher, traces the vicissitudes of his family.",Ettore Scola,Vittorio Gassman,Fanny Ardant,Stefania Sandrelli
tt0038461,Deception,romance,"After marrying her long-lost love, a musician finds the relationship threatened by a wealthy composer who is besotted with her.",Irving Rapper,Bette Davis,Paul Henreid,Claude Rains
tt14271038,I Love Us,romance,Sammy Silver struggle to trade his criminal ways for a married life after he falls in love with a single mother.,Danny A. Abeckaser,David James Elliott,Katie Cassidy,Robert Davi
tt0085892,The Man Who Wasn't There,romance,A State Department employee finds an egg-shaped device with a green fluid inside that makes the person who drinks it invisible. He finds himself being chased by foreign agents who want the substance.,Bruce Malmuth,Steve Guttenberg,Jeffrey Tambor,Art Hindle
tt0039037,The Time of Their Lives,romance,A psychiatrist stays in a mansion haunted by prankish ghosts from the Revolutionary War.,Charles Barton,Bud Abbott,Lou Costello,Marjorie Reynolds
tt0031477,In Name Only,romance,"After a wealthy man finds out his wife is a gold digger, he meets and falls for a widowed mother, and complications ensue.",John Cromwell,Cary Grant,Carole Lombard,Kay Francis
tt5243900,Bounty Hunters,romance,"It is the story of five bounty hunters who chase fugitives for money in China, Hong Kong, Korea and Thailand.",Tae-ra Shin,Lee Min-Ho,Wallace Chung,Yan Tang
tt0110846,Play Time,romance,Lindsey and Geena spend some time together by the pool while their husbands play golf. After talking about their fantasies they begin to enact a few of them for each other. Soon they ...                See full summary »,Dale Trevillion,Jennifer Burton,David Elliott,Monique Parent
tt0036367,So Proudly We Hail!,romance,A group of nurses returning from the war in the Philippines recall their experiences in combat and in love.,Mark Sandrich,Claudette Colbert,Paulette Goddard,Veronica Lake
tt0041509,The Inspector General,romance,A town's corrupt officials think a fool is actually an investigator in disguise.,Henry Koster,Danny Kaye,Walter Slezak,Barbara Bates
tt0425314,Nynne,romance,The Danish Bridget Jones.,Jonas Elmer,Mille Dinesen,Lars Kaalund,Mette Agnete Horn
tt0038908,A Scandal in Paris,romance,"Born in a French prison in 1775, François Eugène Vidocq becomes a professional thief and is later appointed chief of Parisian police.",Douglas Sirk,George Sanders,Signe Hasso,Carole Landis
tt0316653,Spider's Web,romance,A wily businessman plots with a sultry executive to swindle $40 million from his father. But who is conning who?,Paul Levine,Stephen Baldwin,Kari Wuhrer,Benjamin King
tt0049007,Bhowani Junction,romance,Anglo-Indian Victoria Jones seeks her true identity amid the chaos of the British withdrawal from India.,George Cukor,Ava Gardner,Stewart Granger,Bill Travers
tt2998406,No Stranger Than Love,romance,"What is stranger than the big hole that opens up in Lucy Sherrington's living room floor? As it turns out, love.",Nick Wernham,Alison Brie,Justin Chatwin,Colin Hanks
tt0047349,Phffft,romance,"While pursing new companions, a former married couple keep running into one another all over town.",Mark Robson,Judy Holliday,Jack Lemmon,Jack Carson
tt0098557,Under the Boardwalk,romance,"\"Nick Rainwood and Allie Yorpin are a modern day Romeo and Juliet living in southern California, separated by the unbridgeable gulf of their backgrounds and torn between loyalty to their \"\"gangs\"\" and their real desires.\"",Fritz Kiersch,Richard Joseph Paul,Danielle von Zerneck,Keith Coogan
tt0308280,Friends,romance,"Three friends, who value friendship over everything else, begin to fall apart when one of them learns about a shocking incident that happened in their past.",Siddique,Joseph Vijay,Suriya,Ramesh Khanna
tt0057307,Young Aphrodites,romance,"200 BC. During a merciless drought, the brute nature of man and the delicate essence of woman become inextricably intertwined, as the omnipotence of the carnal instinct demands the total surrender of the flesh.",Nikos Koundouros,Eleni Prokopiou,Takis Emmanuel,Kleopatra Rota
tt3169740,The Falls: Testament of Love,romance,"Chris and RJ reunite five years after coming out to their families and their church as gay men, where the factors that led to their separation are revealed as they mourn the death of their mutual friend Rodney.",Jon Garcia,Nick Ferrucci,Benjamin Farmer,Hannah Barefoot
tt4172146,Summer of 8,romance,Eight close friends soak up their last day of summer together on the beach before parting ways for college.,Ryan Schwartz,Carter Jenkins,Michael Grant,Matt Shively
tt2179211,Secret Sharer,romance,"On a rusting cargo ship in the South China Sea, it's the young Polish captain's first command. His mutinous Chinese crew suspect him and his unscrupulous Boss of planning to scuttle the ...                See full summary »",Peter Fudakowski,Jack Laskey,Zhu Zhu,Ching-Ting Hsia
tt0079938,The Touch,romance,"Anirudh Parmar is blind, but he does not let this impairment bind him down. He runs a school for the blind as a Principal. He meets with social worker, Kavita. Kavita is attracted to him, ...                See full summary »",Sai Paranjape,Shabana Azmi,Naseeruddin Shah,Sudha Chopra
